"ID","NAME","DATE","CHL","TP"
"643171","Little St Germain Lake - West Bay At St Germain WI",2013-06-30,5.93,17.8
"643080","Long Lake - Deep Hole",2013-06-30,2.94,14.7
"643146","Pokegama Lake - North-Middle Site",2013-06-30,3.71,16.4
"643421","Presque Isle - Site 2 - Center SW Deep",2013-06-30,2.66,9.86
"643268","Upper Gresham Lake - Deep Hole",2013-06-30,4.32,14.5
"643638","White Sand Lake - North Of Center Sand Bar",2013-06-30,2.11,9
"643145","Pickerel Lake - Deep Hole",2013-07-01,6.97,18.5
"643569","Ike Walton Lake - Deep Hole",2013-07-02,6.25,10.6
"643512","Harris Lake - Center- Main Body Of Lake",2013-07-07,3.8,7.22
"643226","Big Lake - Deep Hole",2013-07-09,8.74,21.4
"643401","Anvil Lake - Deep Hole",2013-07-11,5.0575,9.43
"643050","Big Arbor Vitae Lake - Deep Hole",2013-07-15,5.69,21.7
"643196","High Lake - Deep Hole",2013-07-15,2.11,7.86
"643466","Imogene Lake - Deep Hole",2013-07-15,5.2,11.1
"643451","Kentuck Lake - Site 2-East End-Deep Hole",2013-07-15,93.9,57.9
"643220","Amik Lake - Deep Hole",2013-07-16,28.4,48.8
"643471","Crawling Stone Lake - Max Depth",2013-07-17,0.512,8.46
"643273","Wildcat Lake - Deep Hole",2013-07-17,6.04,17
"643223","Armour Lake - Deep Hole",2013-07-18,2.69,8.885
"643074","Little Arbor Vitae Lake - Deep Hole",2013-07-18,42.4,35.8
"643165","Big Portage Lake - Deep Hole",2013-07-21,5.23,6.79
"643080","Long Lake - Deep Hole",2013-07-21,2.72,8.43
"643401","Anvil Lake - Deep Hole",2013-07-22,7.31333333333333,8.95333333333333
"643230","Cochran Lake - Deep Hole",2013-07-22,8.48,22.7
"643251","Oxbow Lake - Deep Hole",2013-07-22,4.23,13.7
"643104","Smoky Lake - Deep Hole",2013-07-22,1.955,7.755
"643478","Bills Lake - Deep Hole",2013-07-23,4.89,7.64
"643055","Carpenter Lake - Deep Hole",2013-07-23,4.73,15.4
"643041","Dead Pike Lake - Deep Hole",2013-07-23,3.16,13.8
"643620","Dead Pike Lake - South Bay",2013-07-23,3.46,18.2
"643088","Moon Lake - Deep Hole",2013-07-23,2.08,5.3
"643245","Morton Lake - Deep Hole",2013-07-23,10.8,13.9
"643421","Presque Isle - Site 2 - Center SW Deep",2013-07-23,2.66,6.1
"643257","South Turtle Lake - Deep Hole",2013-07-23,8.59,18
"643444","Annabelle Lake - Deep Hole",2013-07-24,8.6,18.1
"643121","Bass Lake - Deep Hole",2013-07-24,4.3,13.3
"643467","Birch Lake - Deep Hole",2013-07-24,6.99,13.6
"643446","Bobidosh Lake - Deep Hole",2013-07-24,3.48,9.96
"643127","Catfish Lake - Deep Hole Site 1 West",2013-07-24,24.6,27.7
"643415","Clear Lake - Deep Hole (42 05e 12)",2013-07-24,6.45,15.1
"643285","Fawn Lake - Deep Hole",2013-07-24,6.43,20
"643233","Fishtrap Lake - Deep Hole",2013-07-24,5.03,10.1
"643482","Found Lake - SW Site",2013-07-24,4.91,13.1
"643451","Kentuck Lake - Site 2-East End-Deep Hole",2013-07-24,56.1,73.9
"643483","Lower Gresham Lake - Max Depth",2013-07-24,7.77,17.4
"643084","McDonald Lake - Deep Hole",2013-07-24,5.6,6.04
"643515","Shishebogama Lake - Deep Hole",2013-07-24,7.11,9.59
"643105","Snipe Lake - Deep Hole",2013-07-24,7.44,19.5
"643458","Stearns Lake - Deep Hole",2013-07-24,3.84,6.97
"643113","Towanda Lake - Deep Hole",2013-07-24,9.05,7.71
"643058","Deerskin Lake - Deep Hole",2013-07-25,4.27,12.1
"643252","Papoose Lake - Deep Hole",2013-07-25,2.43,13.6
"643459","Circle Lily Lake - Deep Hole",2013-07-27,15.7,22.3
"643197","Horsehead Lake - Deep Hole",2013-07-27,5.57,9.88
"643042","Anderson Lake - Deep Hole",2013-07-29,2.65,9.92
"643233","Fishtrap Lake - Deep Hole",2013-07-29,8.81,11.4
"643196","High Lake - Deep Hole",2013-07-29,5.38,7.46
"643239","Little Crawling Stone Lake - Deep Hole",2013-07-29,2.65,11.8
"643170","Little St Germain Lake - Northeast Bay Near St Germain WI",2013-07-29,50.8,64.5
"643172","Little St Germain Lake - South Bay Near St Germain WI",2013-07-29,6.58,15
"643557","Little St Germain Lake - Upper East Bay Near St Germain WI",2013-07-29,67.9,77.1
"643171","Little St Germain Lake - West Bay At St Germain WI",2013-07-29,29.6,34.6
"643089","Myrtle Lake - Deep Hole",2013-07-29,4.5,16
"643249","North Turtle Lake - Deep Hole",2013-07-29,5.77,15.5
"643164","Plum Lake - Site 1-Deep Hole",2013-07-29,2.73,13.6
"643146","Pokegama Lake - North-Middle Site",2013-07-29,6.03,15.8
"643598","Ross Allen Lake - Deep Hole",2013-07-29,4.68,11.2
"643411","Van Vliet Lake - Deep Hole",2013-07-29,9.89,23.7
"643125","Big Sand Lake - Deep Hole",2013-07-30,11.9,14.2
"643407","Crab Lake - Deep Hole",2013-07-30,7.32,11.2
"643066","Gunlock Lake - Deep Hole -Site 1 - N End",2013-07-30,15.5,27.6
"643372","Diamond Lake - Deep Hole",2013-07-31,1.33,8.33
"643488","Hiawatha Lake - Deep Hole",2013-07-31,14.3,32.2
"643145","Pickerel Lake - Deep Hole",2013-07-31,23.5,21.1
"643638","White Sand Lake - North Of Center Sand Bar",2013-07-31,3.19,6.63
"643268","Upper Gresham Lake - Deep Hole",2013-08-02,8.46,22.3
"643401","Anvil Lake - Deep Hole",2013-08-04,7.52,15.8
"643569","Ike Walton Lake - Deep Hole",2013-08-04,5.27,9.26
"643137","Muskellunge Lake - Deep Hole",2013-08-04,28.5,38.6
"643449","Forest Lake - Deep Hole",2013-08-06,4.96,11.9
"643597","Little Bateau Lake - Deep Hole",2013-08-06,7.73,16.3
"643512","Harris Lake - Center- Main Body Of Lake",2013-08-11,2.87,7.29
"643471","Crawling Stone Lake - Max Depth",2013-08-12,1.65,5.49
"643401","Anvil Lake - Deep Hole",2013-08-14,7.95,15.2
"643459","Circle Lily Lake - Deep Hole",2013-08-15,38.9,26.6
"643451","Kentuck Lake - Site 2-East End-Deep Hole",2013-08-15,79.9,62
"643125","Big Sand Lake - Deep Hole",2013-08-16,9.19,15.4
"643165","Big Portage Lake - Deep Hole",2013-08-17,3.44,7.62
"643126","Black Oak Lake - Deep Hole",2013-08-17,0.767,6.08
"643421","Presque Isle - Site 2 - Center SW Deep",2013-08-17,1.4,8.43
"643042","Anderson Lake - Deep Hole",2013-08-18,1.15,7.78
"643444","Annabelle Lake - Deep Hole",2013-08-18,7.21,17.9
"643401","Anvil Lake - Deep Hole",2013-08-18,5.79,17.7
"643095","Plummer Lake - Deep Hole",2013-08-18,1.98,6.03
"643273","Wildcat Lake - Deep Hole",2013-08-18,3.88,19.8
"643050","Big Arbor Vitae Lake - Deep Hole",2013-08-19,56.7,42.7
"643478","Bills Lake - Deep Hole",2013-08-19,3.27,7.5
"643407","Crab Lake - Deep Hole",2013-08-19,4.67,8.3
"643041","Dead Pike Lake - Deep Hole",2013-08-19,4.43,15.4
"643620","Dead Pike Lake - South Bay",2013-08-19,3.34,15.7
"643196","High Lake - Deep Hole",2013-08-19,5,14.8
"643466","Imogene Lake - Deep Hole",2013-08-19,2.21,12.3
"643121","Bass Lake - Deep Hole",2013-08-20,5.83,14.4
"643233","Fishtrap Lake - Deep Hole",2013-08-20,2.48,9.85
"643482","Found Lake - SW Site",2013-08-20,0.512,23.5
"643074","Little Arbor Vitae Lake - Deep Hole",2013-08-20,49.7,46.2
"643467","Birch Lake - Deep Hole",2013-08-21,5.9,7.16
"643638","White Sand Lake - North Of Center Sand Bar",2013-08-21,2.32,7.21
"643127","Catfish Lake - Deep Hole Site 1 West",2013-08-22,16.6,17
"643170","Little St Germain Lake - Northeast Bay Near St Germain WI",2013-08-22,64.8,78.8
"643172","Little St Germain Lake - South Bay Near St Germain WI",2013-08-22,24,42.7
"643557","Little St Germain Lake - Upper East Bay Near St Germain WI",2013-08-22,59.3,72
"643171","Little St Germain Lake - West Bay At St Germain WI",2013-08-22,6.13,18.3
"643245","Morton Lake - Deep Hole",2013-08-24,16.1,10
"643401","Anvil Lake - Deep Hole",2013-08-25,4.59,18.5
"643066","Gunlock Lake - Deep Hole -Site 1 - N End",2013-08-25,8.08,25.5
"643197","Horsehead Lake - Deep Hole",2013-08-25,3.91,9.16
"643137","Muskellunge Lake - Deep Hole",2013-08-25,35,26.1
"643055","Carpenter Lake - Deep Hole",2013-08-26,4.26,18.2
"643415","Clear Lake - Deep Hole (42 05e 12)",2013-08-26,2.2,8.1
"643285","Fawn Lake - Deep Hole",2013-08-26,10.6,8.93
"643451","Kentuck Lake - Site 2-East End-Deep Hole",2013-08-26,46.9,46
"643080","Long Lake - Deep Hole",2013-08-26,4.9,12.4
"643249","North Turtle Lake - Deep Hole",2013-08-26,11.8,9.19
"643251","Oxbow Lake - Deep Hole",2013-08-26,5.17,17.9
"643252","Papoose Lake - Deep Hole",2013-08-26,1.74,12.4
"643145","Pickerel Lake - Deep Hole",2013-08-26,15.1,25.1
"643515","Shishebogama Lake - Deep Hole",2013-08-27,8.97,19.8
"643458","Stearns Lake - Deep Hole",2013-08-27,5.75,12.7
"643047","Alma Lake - Deep Hole",2013-08-28,4.43,12.8
"643223","Armour Lake - Deep Hole",2013-08-28,1.97,9.83
"643195","Carlin Lake - Deep Hole",2013-08-28,4.21,7.32
"643233","Fishtrap Lake - Deep Hole",2013-08-28,2.96,11.6
"643196","High Lake - Deep Hole",2013-08-28,5.25,18.5
"643077","Little Spider Lake - Deep Hole",2013-08-28,0.338,7.76
"643483","Lower Gresham Lake - Max Depth",2013-08-28,5.5,22.1
"643084","McDonald Lake - Deep Hole",2013-08-28,1.92,16
"643088","Moon Lake - Deep Hole",2013-08-28,2.88,9.48
"643146","Pokegama Lake - North-Middle Site",2013-08-28,3.26,16.5
"643598","Ross Allen Lake - Deep Hole",2013-08-28,6.63,17.7
"643104","Smoky Lake - Deep Hole",2013-08-28,1.86,11.8
"643257","South Turtle Lake - Deep Hole",2013-08-28,14.6,27
"643446","Bobidosh Lake - Deep Hole",2013-08-29,1.54,12.4
"643230","Cochran Lake - Deep Hole",2013-08-29,4.24,25.8
"643411","Van Vliet Lake - Deep Hole",2013-08-29,5.49,21.9
"643164","Plum Lake - Site 1-Deep Hole",2013-08-30,3.53,25.9
"643488","Hiawatha Lake - Deep Hole",2013-08-31,9,18.8
"643058","Deerskin Lake - Deep Hole",2013-09-03,5.57,17.9
"643597","Little Bateau Lake - Deep Hole",2013-09-03,6.04,18.4
"643089","Myrtle Lake - Deep Hole",2013-09-04,3.05,16.5
"643471","Crawling Stone Lake - Max Depth",2013-09-05,2.18,9.56
"643487","Moss Lake - Deep Hole",2013-09-05,5.13,15.1
"643320","Finger Lake - Deep Hole",2013-09-06,2.49,13.5
"643268","Upper Gresham Lake - Deep Hole",2013-09-08,4.28,15.4
"643226","Big Lake - Deep Hole",2013-09-09,14.6,30
"643401","Anvil Lake - Deep Hole",2013-09-11,5.44,18.8
"643233","Fishtrap Lake - Deep Hole",2013-09-12,8.31,20.1
"643196","High Lake - Deep Hole",2013-09-12,6.34,16.9
"643401","Anvil Lake - Deep Hole",2013-09-18,8.95,18.7
"643451","Kentuck Lake - Site 2-East End-Deep Hole",2013-09-19,38.6,76.6
"643401","Anvil Lake - Deep Hole",2013-09-23,10.295,20.7
"643226","Big Lake - Deep Hole",2013-10-02,11.1,27.8
"643127","Catfish Lake - Deep Hole Site 1 West",2013-10-09,26.8,52.2
"643569","Ike Walton Lake - Deep Hole",2013-10-09,3.9,12.1
"643451","Kentuck Lake - Site 2-East End-Deep Hole",2013-10-09,10.4,36.8
"643415","Clear Lake - Deep Hole (42 05e 12)",2013-10-10,8.5,27.5
"643285","Fawn Lake - Deep Hole",2013-10-10,6.41,26.4
"643401","Anvil Lake - Deep Hole",2013-10-21,8.31,16.9
"643401","Anvil Lake - Deep Hole",2014-02-12,1.95,14.6
"643401","Anvil Lake - Deep Hole",2014-05-15,6.37,13.1
"643219","Alder Lake - Deep Hole",2014-05-27,9.17,20.2
"643270","Wild Rice Lake - Deep Hole",2014-05-27,10,21.4
"643125","Big Sand Lake - Deep Hole",2014-05-28,1.05,15.8
"643178","Eagle Lake - Deep Hole",2014-05-28,7.15,24
"643460","Mann Lake - Deep Hole",2014-05-28,4.71,16.4
"643102","Scattering Rice Lake - Deep Hole",2014-05-28,6.93,34.1
"643425","Voyageur Lake - Max Depth",2014-05-28,7.15,25.6
"643446","Bobidosh Lake - Deep Hole",2014-06-03,5.97,15.1
"643226","Big Lake - Deep Hole",2014-06-04,1.5,12
"643247","Mamie Lake - Deep Hole",2014-06-04,1.4,23
"643276","West Bay Lake - Deep Hole (43 09 18)",2014-06-04,1.1,21
"643075","Little Portage Lake - Deep Hole",2014-06-08,4.11,37.4
"643257","South Turtle Lake - Deep Hole",2014-06-09,6.69,19.2
"643401","Anvil Lake - Deep Hole",2014-06-10,1.27,13
"643444","Annabelle Lake - Deep Hole",2014-06-16,4.625,15.5
"643459","Circle Lily Lake - Deep Hole",2014-06-16,2.79,16.3
"643066","Gunlock Lake - Deep Hole -Site 1 - N End",2014-06-16,5.24,15.6
"643466","Imogene Lake - Deep Hole",2014-06-16,5.03,21.8
"643137","Muskellunge Lake - Deep Hole",2014-06-16,14.6,28.6
"643251","Oxbow Lake - Deep Hole",2014-06-16,5.51,14.4
"643095","Plummer Lake - Deep Hole",2014-06-16,2.85,7.81
"10005987","Big St. Germain Lake",2014-06-17,6.3,14.6
"10042272","Big St. Germain Lake - Eastern Part Of Lake",2014-06-17,5.71,16.5
"10042271","Big St. Germain Lake - North Of Bradford Point",2014-06-17,6.11,15.2
"643478","Bills Lake - Deep Hole",2014-06-17,2.45,11.9
"643195","Carlin Lake - Deep Hole",2014-06-17,0.739,5.05
"643230","Cochran Lake - Deep Hole",2014-06-17,4.78,22
"643407","Crab Lake - Deep Hole",2014-06-17,4.27,15.4
"643471","Crawling Stone Lake - Max Depth",2014-06-17,1.35,8.8
"643173","Fence Lake - Deep Hole-North",2014-06-17,1.41,6.17
"10042276","Fence Lake - North of Strawberry Point",2014-06-17,1.4,7.34
"10042277","Fence Lake - Paradise Bay",2014-06-17,1.67,6.02
"643451","Kentuck Lake - Site 2-East End-Deep Hole",2014-06-17,4.55,15.1
"643252","Papoose Lake - Deep Hole",2014-06-17,3.7,10.95
"643145","Pickerel Lake - Deep Hole",2014-06-17,7.11,23
"643104","Smoky Lake - Deep Hole",2014-06-17,0.97,6.2
"10042279","Trout Lake - East of Tripod Point",2014-06-17,2.31,6.81
"10042278","Trout Lake - East of Zimmerman Island",2014-06-17,2.85,6.89
"643424","Trout Lake - Max Depth",2014-06-17,2.42,7.69
"643226","Big Lake - Deep Hole",2014-06-18,1.9,11
"643247","Mamie Lake - Deep Hole",2014-06-18,3.3,24
"643276","West Bay Lake - Deep Hole (43 09 18)",2014-06-18,1.8,13
"643320","Finger Lake - Deep Hole",2014-06-19,3.41,9.5
"643401","Anvil Lake - Deep Hole",2014-06-22,3.89,15.6
"643597","Little Bateau Lake - Deep Hole",2014-06-22,2.74,11.84
"643170","Little St Germain Lake - Northeast Bay Near St Germain WI",2014-06-22,19.4,41.8
"643172","Little St Germain Lake - South Bay Near St Germain WI",2014-06-22,7.91,23.4
"643557","Little St Germain Lake - Upper East Bay Near St Germain WI",2014-06-22,13.7,35.7
"643171","Little St Germain Lake - West Bay At St Germain WI",2014-06-22,5.11,16.3
"643080","Long Lake - Deep Hole",2014-06-22,3.28,10.9
"643411","Van Vliet Lake - Deep Hole",2014-06-22,8.91,25.5
"643273","Wildcat Lake - Deep Hole",2014-06-22,4.82,19.5
"643219","Alder Lake - Deep Hole",2014-06-23,3.65,18.4
"643047","Alma Lake - Deep Hole",2014-06-23,2.11,8.89
"643042","Anderson Lake - Deep Hole",2014-06-23,1.69,5.68
"643401","Anvil Lake - Deep Hole",2014-06-23,3.05,8.51
"643050","Big Arbor Vitae Lake - Deep Hole",2014-06-23,13.6,21.7
"643126","Black Oak Lake - Deep Hole",2014-06-23,1.935,5.15
"643482","Found Lake - SW Site",2014-06-23,4.45,17.3
"643196","High Lake - Deep Hole",2014-06-23,2,10.4
"643460","Mann Lake - Deep Hole",2014-06-23,12.8,28.9
"643088","Moon Lake - Deep Hole",2014-06-23,1.95,8.31
"643249","North Turtle Lake - Deep Hole",2014-06-23,4.395,12.15
"643270","Wild Rice Lake - Deep Hole",2014-06-23,4.49,21.2
"643446","Bobidosh Lake - Deep Hole",2014-06-24,3.18,13.4
"643178","Eagle Lake - Deep Hole",2014-06-24,8.92,17.2
"643239","Little Crawling Stone Lake - Deep Hole",2014-06-24,1.67,8.44
"643483","Lower Gresham Lake - Max Depth",2014-06-24,13.9,21.6
"643598","Ross Allen Lake - Deep Hole",2014-06-24,3.44,10.3
"643102","Scattering Rice Lake - Deep Hole",2014-06-24,29.5,34.6
"643515","Shishebogama Lake - Deep Hole",2014-06-24,4.68,12
"643458","Stearns Lake - Deep Hole",2014-06-24,5.06,11.1
"643113","Towanda Lake - Deep Hole",2014-06-24,9.17,9.97
"643425","Voyageur Lake - Max Depth",2014-06-24,11.1,21.2
"643055","Carpenter Lake - Deep Hole",2014-06-25,3.94,13
"643233","Fishtrap Lake - Deep Hole",2014-06-25,4.58,13.8
"643206","Lac Vieux Desert - Max Depth",2014-06-25,4.47,21
"10042274","Lac Vieux Desert - Outlet Bay",2014-06-25,5.07,20.6
"10042273","Lac Vieux Desert - Southeast of Duck Island",2014-06-25,3.68,22.8
"643084","McDonald Lake - Deep Hole",2014-06-25,2.38,12.8
"643401","Anvil Lake - Deep Hole",2014-06-26,2.93,12.1
"643165","Big Portage Lake - Deep Hole",2014-06-26,3.08,9.3
"643105","Snipe Lake - Deep Hole",2014-06-26,3.28,16.9
"643467","Birch Lake - Deep Hole",2014-06-27,5.13,18.4
"643223","Armour Lake - Deep Hole",2014-06-28,3.5,12.2
"643245","Morton Lake - Deep Hole",2014-06-28,8.67,21.7
"643421","Presque Isle - Site 2 - Center SW Deep",2014-06-28,0.986,9.31
"643121","Bass Lake - Deep Hole",2014-06-29,5.05,18.3
"643125","Big Sand Lake - Deep Hole",2014-06-29,3.23,13.1
"643512","Harris Lake - Center- Main Body Of Lake",2014-06-29,2.97,13.6
"643197","Horsehead Lake - Deep Hole",2014-06-29,4.78,16.2
"643638","White Sand Lake - North Of Center Sand Bar",2014-06-29,2.39,11.6
"643488","Hiawatha Lake - Deep Hole",2014-06-30,7.02,20.2
"643569","Ike Walton Lake - Deep Hole",2014-06-30,2.21,9.89
"643077","Little Spider Lake - Deep Hole",2014-06-30,3.71,6.78
"643257","South Turtle Lake - Deep Hole",2014-06-30,5.69,17.4
"643220","Amik Lake - Deep Hole",2014-07-01,12.1,49.1
"643401","Anvil Lake - Deep Hole",2014-07-04,1.6,11.3
"643449","Forest Lake - Deep Hole",2014-07-07,6.49,14.6
"643074","Little Arbor Vitae Lake - Deep Hole",2014-07-07,26,41.1
"643487","Moss Lake - Deep Hole",2014-07-07,4.58,12.6
"643089","Myrtle Lake - Deep Hole",2014-07-07,1.89,28.4
"643226","Big Lake - Deep Hole",2014-07-08,3.3,19
"643247","Mamie Lake - Deep Hole",2014-07-08,2.9,28
"643276","West Bay Lake - Deep Hole (43 09 18)",2014-07-08,2.4,15
"643058","Deerskin Lake - Deep Hole",2014-07-10,4.95,16.4
"643459","Circle Lily Lake - Deep Hole",2014-07-14,3.375,15.85
"643233","Fishtrap Lake - Deep Hole",2014-07-14,4.89,12.2
"643126","Black Oak Lake - Deep Hole",2014-07-15,1.66,6.39
"643451","Kentuck Lake - Site 2-East End-Deep Hole",2014-07-15,11.3,25.9
"643041","Dead Pike Lake - Deep Hole",2014-07-16,2.75,13.8
"643620","Dead Pike Lake - South Bay",2014-07-16,4.73,18
"643075","Little Portage Lake - Deep Hole",2014-07-16,20.2,42.6
"643401","Anvil Lake - Deep Hole",2014-07-17,3.45,19.55
"643066","Gunlock Lake - Deep Hole -Site 1 - N End",2014-07-17,7.54,19.8
"643421","Presque Isle - Site 2 - Center SW Deep",2014-07-17,1.59,10.1
"643451","Kentuck Lake - Site 2-East End-Deep Hole",2014-07-19,14.7,26.2
"643444","Annabelle Lake - Deep Hole",2014-07-20,8.51,21.9
"643050","Big Arbor Vitae Lake - Deep Hole",2014-07-20,28.1,37.2
"643080","Long Lake - Deep Hole",2014-07-20,2.82,12
"643220","Amik Lake - Deep Hole",2014-07-21,14.6,41.4
"643121","Bass Lake - Deep Hole",2014-07-21,2.3,14.9
"643055","Carpenter Lake - Deep Hole",2014-07-21,1.94,18.6
"643233","Fishtrap Lake - Deep Hole",2014-07-21,3.16,12.4
"643196","High Lake - Deep Hole",2014-07-21,1.74,13.3
"643145","Pickerel Lake - Deep Hole",2014-07-21,13,25
"643164","Plum Lake - Site 1-Deep Hole",2014-07-21,3.24,11.5
"643104","Smoky Lake - Deep Hole",2014-07-21,1.11,7.08
"643125","Big Sand Lake - Deep Hole",2014-07-22,6.89,16.9
"643466","Imogene Lake - Deep Hole",2014-07-22,2.52,12.8
"643219","Alder Lake - Deep Hole",2014-07-23,4.78,14.3
"643401","Anvil Lake - Deep Hole",2014-07-23,4.82,12.7
"643223","Armour Lake - Deep Hole",2014-07-23,4.6,16.3
"643178","Eagle Lake - Deep Hole",2014-07-23,21.5,27.6
"643460","Mann Lake - Deep Hole",2014-07-23,9.2,28.5
"643102","Scattering Rice Lake - Deep Hole",2014-07-23,23.5,49.7
"643425","Voyageur Lake - Max Depth",2014-07-23,11.5,34.9
"643270","Wild Rice Lake - Deep Hole",2014-07-23,6.45,18.2
"643257","South Turtle Lake - Deep Hole",2014-07-24,7.48,21.6
"643273","Wildcat Lake - Deep Hole",2014-07-24,3.96,19.9
"643446","Bobidosh Lake - Deep Hole",2014-07-26,2.42,9.96
"643407","Crab Lake - Deep Hole",2014-07-26,3.19,10.9
"643095","Plummer Lake - Deep Hole",2014-07-27,1.83,7.52
"643047","Alma Lake - Deep Hole",2014-07-28,2.77,11.7
"643165","Big Portage Lake - Deep Hole",2014-07-28,3.57,9.69
"643478","Bills Lake - Deep Hole",2014-07-28,4.13,12.6
"643230","Cochran Lake - Deep Hole",2014-07-28,29.3,33.4
"643471","Crawling Stone Lake - Max Depth",2014-07-28,2.89,15.4
"643512","Harris Lake - Center- Main Body Of Lake",2014-07-28,3.51,11.8
"643088","Moon Lake - Deep Hole",2014-07-28,1.63,9.13
"643137","Muskellunge Lake - Deep Hole",2014-07-28,28.6,33.9
"643251","Oxbow Lake - Deep Hole",2014-07-28,6.51,15.1
"643252","Papoose Lake - Deep Hole",2014-07-28,1.91,10.9
"643598","Ross Allen Lake - Deep Hole",2014-07-28,4.19,15.4
"643105","Snipe Lake - Deep Hole",2014-07-28,4.16,16.7
"643458","Stearns Lake - Deep Hole",2014-07-28,4.55,12.8
"643113","Towanda Lake - Deep Hole",2014-07-28,6.52,13.2
"643226","Big Lake - Deep Hole",2014-07-29,3.1,46
"643058","Deerskin Lake - Deep Hole",2014-07-29,6.64,19.2
"643488","Hiawatha Lake - Deep Hole",2014-07-29,2,16.2
"643197","Horsehead Lake - Deep Hole",2014-07-29,4.14,15.4
"643569","Ike Walton Lake - Deep Hole",2014-07-29,4.17,13.3
"643597","Little Bateau Lake - Deep Hole",2014-07-29,5.54,16
"643483","Lower Gresham Lake - Max Depth",2014-07-29,7.18,25.9
"643247","Mamie Lake - Deep Hole",2014-07-29,2.6,28
"643245","Morton Lake - Deep Hole",2014-07-29,6.45,28.8
"643487","Moss Lake - Deep Hole",2014-07-29,5.72,15.9
"643249","North Turtle Lake - Deep Hole",2014-07-29,16.6,16.2
"643276","West Bay Lake - Deep Hole (43 09 18)",2014-07-29,2.7,19
"643320","Finger Lake - Deep Hole",2014-07-30,3.05,11.4
"643077","Little Spider Lake - Deep Hole",2014-07-30,3.16,7.44
"643170","Little St Germain Lake - Northeast Bay Near St Germain WI",2014-07-30,61.2,87.8
"643172","Little St Germain Lake - South Bay Near St Germain WI",2014-07-30,19.4,31.8
"643557","Little St Germain Lake - Upper East Bay Near St Germain WI",2014-07-30,61.4,64.4
"643171","Little St Germain Lake - West Bay At St Germain WI",2014-07-30,4.43,17.2
"643268","Upper Gresham Lake - Deep Hole",2014-07-30,4.28,13.9
"643411","Van Vliet Lake - Deep Hole",2014-07-30,11.9,24.5
"643638","White Sand Lake - North Of Center Sand Bar",2014-07-30,2.06,11.4
"643074","Little Arbor Vitae Lake - Deep Hole",2014-08-02,38,45.5
"643512","Harris Lake - Center- Main Body Of Lake",2014-08-03,2.31,15
"643239","Little Crawling Stone Lake - Deep Hole",2014-08-05,2.27,8.19
"643089","Myrtle Lake - Deep Hole",2014-08-05,5.9,19.8
"643226","Big Lake - Deep Hole",2014-08-06,3.1,22
"643247","Mamie Lake - Deep Hole",2014-08-06,3,28
"643276","West Bay Lake - Deep Hole (43 09 18)",2014-08-06,1.7,14
"643401","Anvil Lake - Deep Hole",2014-08-08,3.91,14.35
"643075","Little Portage Lake - Deep Hole",2014-08-09,10,30.2
"643219","Alder Lake - Deep Hole",2014-08-12,2.19,13.5
"643460","Mann Lake - Deep Hole",2014-08-12,5.71,27.6
"643270","Wild Rice Lake - Deep Hole",2014-08-12,4.15,16.7
"643126","Black Oak Lake - Deep Hole",2014-08-16,1.01,8.24
"643407","Crab Lake - Deep Hole",2014-08-17,3.4,11.7
"643066","Gunlock Lake - Deep Hole -Site 1 - N End",2014-08-17,6,18.1
"643197","Horsehead Lake - Deep Hole",2014-08-17,4.2,13.5
"643451","Kentuck Lake - Site 2-East End-Deep Hole",2014-08-18,21.7,48.8
"643249","North Turtle Lake - Deep Hole",2014-08-18,10.7,18.5
"643515","Shishebogama Lake - Deep Hole",2014-08-18,5.01,15.5
"643041","Dead Pike Lake - Deep Hole",2014-08-19,5.19,14.9
"643620","Dead Pike Lake - South Bay",2014-08-19,4.19,13.5
"643598","Ross Allen Lake - Deep Hole",2014-08-19,5.32,18.8
"643121","Bass Lake - Deep Hole",2014-08-20,5.26,17.6
"643226","Big Lake - Deep Hole",2014-08-20,2.4,26
"643165","Big Portage Lake - Deep Hole",2014-08-20,2.29,11.1
"643195","Carlin Lake - Deep Hole",2014-08-20,1.14,6.85
"643471","Crawling Stone Lake - Max Depth",2014-08-20,2.82,8.02
"643233","Fishtrap Lake - Deep Hole",2014-08-20,3.39,12.3
"643451","Kentuck Lake - Site 2-East End-Deep Hole",2014-08-20,27.6,35
"643247","Mamie Lake - Deep Hole",2014-08-20,1.8,23
"643145","Pickerel Lake - Deep Hole",2014-08-20,15.4,22.1
"643146","Pokegama Lake - North-Middle Site",2014-08-20,4,11.8
"643104","Smoky Lake - Deep Hole",2014-08-20,1.97,7.32
"643276","West Bay Lake - Deep Hole (43 09 18)",2014-08-20,2.1,19
"643042","Anderson Lake - Deep Hole",2014-08-22,1.06,9.34
"643459","Circle Lily Lake - Deep Hole",2014-08-23,5.49,14.8
"643478","Bills Lake - Deep Hole",2014-08-24,4.31,15.9
"643137","Muskellunge Lake - Deep Hole",2014-08-24,17,37.7
"643421","Presque Isle - Site 2 - Center SW Deep",2014-08-24,2.56,11.4
"643458","Stearns Lake - Deep Hole",2014-08-24,5.28,11.3
"643220","Amik Lake - Deep Hole",2014-08-25,31.4,45.8
"643444","Annabelle Lake - Deep Hole",2014-08-25,5.92,22.9
"643050","Big Arbor Vitae Lake - Deep Hole",2014-08-25,32.5,36.4
"643467","Birch Lake - Deep Hole",2014-08-25,8.91,18.6
"643055","Carpenter Lake - Deep Hole",2014-08-25,4.78,15.2
